s,p,o
https://www.foom.com/core#relation_instance__greater_than_finite_straight_line__finite_straight_line_,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,https://www.foom.com/core#relation_instance
https://www.foom.com/core#relation_instance__greater_than_finite_straight_line__finite_straight_line_,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__finite_straight_line
https://www.foom.com/core#relation_instance__greater_than_finite_straight_line__finite_straight_line_,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__greater_than
https://www.foom.com/core#relation_instance__greater_than_finite_straight_line__finite_straight_line_,https://www.foom.com/core#has_relation_type,https://www.foom.com/core#relation_type__greater_than_magnitude__magnitude_
https://www.foom.com/core#relation_instance__greater_than_finite_straight_line__finite_straight_line_,https://www.foom.com/core#is_used_in,https://www.foom.com/core#proof_20
https://www.foom.com/core#relation_instance__greater_than_finite_straight_line__finite_straight_line_,https://www.foom.com/core#is_used_in,https://www.foom.com/core#proof_3
https://www.foom.com/core#relation_instance__greater_than_finite_straight_line__finite_straight_line_,https://www.foom.com/core#is_used_in,https://www.foom.com/core#proof_5
https://www.foom.com/core#relation_instance__greater_than_finite_straight_line__finite_straight_line_,https://www.foom.com/core#is_used_in,https://www.foom.com/core#proposition_20
https://www.foom.com/core#relation_instance__greater_than_finite_straight_line__finite_straight_line_,https://www.foom.com/core#is_used_in,https://www.foom.com/core#proposition_3
https://www.foom.com/core#relation_instance__greater_than_finite_straight_line__finite_straight_line_,http://www.w3.org/2000/01/rdf-schema#label,"Relation instance: Greater_than(finite_straight_line, finite_straight_line)"
https://www.foom.com/core#relation_instance__greater_than_finite_straight_line__finite_straight_line_,http://www.w3.org/2004/02/skos/core#prefLabel,"Greater than(finite straight line, finite straight line)"
https://www.foom.com/core#relation_instance__greater_than_finite_straight_line__finite_straight_line_,http://www.w3.org/2004/02/skos/core#prefLabel,"Greater_than(finite_straight_line, finite_straight_line)"
https://www.foom.com/core#relation_instance__greater_than_side_of_triangle__side_of_triangle_,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
https://www.foom.com/core#relation_instance__greater_than_side_of_triangle__side_of_triangle_,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,https://www.foom.com/core#relation_instance
https://www.foom.com/core#relation_instance__greater_than_side_of_triangle__side_of_triangle_,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__greater_than
https://www.foom.com/core#relation_instance__greater_than_side_of_triangle__side_of_triangle_,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__side_of_triangle
https://www.foom.com/core#relation_instance__greater_than_side_of_triangle__side_of_triangle_,https://www.foom.com/core#has_relation_type,https://www.foom.com/core#relation_type__greater_than_magnitude__magnitude_
https://www.foom.com/core#relation_instance__greater_than_side_of_triangle__side_of_triangle_,https://www.foom.com/core#is_used_in,https://www.foom.com/core#proof_20
https://www.foom.com/core#relation_instance__greater_than_side_of_triangle__side_of_triangle_,https://www.foom.com/core#is_used_in,https://www.foom.com/core#proof_24
https://www.foom.com/core#relation_instance__greater_than_side_of_triangle__side_of_triangle_,https://www.foom.com/core#is_used_in,https://www.foom.com/core#proof_26
https://www.foom.com/core#relation_instance__greater_than_side_of_triangle__side_of_triangle_,https://www.foom.com/core#is_used_in,https://www.foom.com/core#proof_6
https://www.foom.com/core#relation_instance__greater_than_side_of_triangle__side_of_triangle_,http://www.w3.org/2000/01/rdf-schema#label,"Relation instance: Greater_than(side_of_triangle, side_of_triangle)"
https://www.foom.com/core#relation_instance__greater_than_side_of_triangle__side_of_triangle_,http://www.w3.org/2004/02/skos/core#prefLabel,"Greater_than(side_of_triangle, side_of_triangle)"
